Station-Code,Station-Lat,Station-Lon,Sample,Habitat,Region,Province,City,Highly-Urbanized,Sampling-Year,Election-Flag,"Voter-Precinct-Cluster-Ratio_2016,19,22",Macro_Count,Waste-Generation_City-Munic,Sampling-Start,Sampling-End,Monsoon,River_dist_endpoint_km,River_dist_startpoint_km,River_dist_min_km,KBA_dist_km,Landfill_dist_km,Trigger_species,Basin_HubName,Catchment_area_km2,G_catchment_mean,Elevation_sd,Stream_length_total_km_so1,Stream_number_all,Basin_length_km_constrained,Basin_elongation_ratio_constrained,Basin_drainage_density,Basin_length_overland_flow,Popu_dens_city_2020,Population_region_2020,"Poverty_prov-city_2018,21,23",HDI_2015,GRDP_2017-22,GRDP_percapita_2017-22,"Gini_2015,18,21",Metro_Manila,"Income-Gap_2015,18,21",Labor-Participation_2017-22,Sanitation-Level_2020,GVA_AFF_2017-2022,AFF_2017-2022,GVA_AFF_2017-2022,AFSA_2017-2022
CAP2023A36,11.11033333,124.0051117,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,Medellin,No,2022,TRUE,689.0379216,29,31.2350000,2022-06-00,2022-06-00,Southeast,1.882359907,2.820594442,1.882359907,58.30347985,54.81712383,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,814.3872114,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A37,10.96695,123.9232167,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,San Remigio,No,2022,TRUE,689.0379216,82,21.4501000,2022-06-00,2022-06-00,Southeast,3.578363292,0.780891502,0.780891502,41.69710103,48.91478038,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,83.65275935,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A38,10.96711667,123.9233333,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,San Remigio,No,2022,TRUE,689.0379216,63,21.4501000,2022-06-00,2022-06-00,Southeast,3.556342037,0.758528048,0.758528048,41.71564598,48.93660433,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,83.65275935,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A39,10.96728333,123.92345,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,San Remigio,No,2022,TRUE,689.0379216,16,21.4501000,2022-06-00,2022-06-00,Southeast,3.534318688,0.736161612,0.736161612,41.73419373,48.95843178,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,83.65275935,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A40,10.96745,123.9227667,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,San Remigio,No,2022,TRUE,689.0379216,2,21.4501000,2022-06-00,2022-06-00,Southeast,3.57523591,0.771526527,0.771526527,41.75202062,48.94826297,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,83.65275935,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A41,10.96753333,123.92305,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,San Remigio,No,2022,TRUE,689.0379216,1,21.4501000,2022-06-00,2022-06-00,Southeast,3.546454116,0.743612404,0.743612404,41.76147387,48.9681578,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,83.65275935,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
CAP2023A42,10.96775,123.9232667,Beach/Mangrove Surface Litter,Mangrove,Region VII (Central Visayas),Cebu,San Remigio,No,2022,TRUE,689.0379216,18,21.4501000,2022-06-00,2022-06-00,Southeast,3.512772158,0.70994019,0.70994019,41.78563586,48.99912732,14,Pagsangahan,461.66559,9.9502707,216.39183,236.3696,134,31.513123,0.76935607,1.017436,0.49143139,83.65275935,"8,081,988",0.37,0.668,1406272.534,0.174000819,0.4344,No,0.262,0.663,0.931476,100123.188,0.071197571,36863.732,0.026213789
JAR2023A01,7.23901,125.64952,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,15,1311.9874000,1/4/22,1/4/22,Northeast,1.098242499,1.075989065,1.075989065,50.776178,9.666138915,67,Lasang,434.0798,19.177221,296.3642,164.62164,77,67.502357,0.34827387,0.81647706,0.61238706,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A02,7.18194,125.65345,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,174,1311.9874000,1/4/22,1/4/22,Northeast,0.470495367,0.41000496,0.41000496,47.88835012,11.46058697,67,Davao,1739.8477,20.645992,359.30182,762.13422,361,99.192032,0.47449744,0.795389,0.62862319,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A03,7.03008,125.57382,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,17,1311.9874000,1/4/22,1/4/22,Northeast,5.77415999,1.990523201,1.990523201,34.02408843,13.4213709,67,Davao,1739.8477,20.645992,359.30182,762.13422,361,99.192032,0.47449744,0.795389,0.62862319,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A04,7.03832,125.53524,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,27,1311.9874000,1/4/22,1/4/22,Northeast,6.38082944,2.574274296,2.574274296,30.00847986,12.53098955,67,Davao,1739.8477,20.645992,359.30182,762.13422,361,99.192032,0.47449744,0.795389,0.62862319,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A05,7.01067,125.51017,Beach/Mangrove Surface Litter,Beach,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,51,1311.9874000,1/4/22,1/4/22,Northeast,2.259734942,2.703338123,2.259734942,26.7537778,16.17055463,67,Davao,1739.8477,20.645992,359.30182,762.13422,361,99.192032,0.47449744,0.795389,0.62862319,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A06,7.25122,125.66442,Beach/Mangrove Surface Litter,Mangrove,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,9,1311.9874000,1/15/22,1/15/22,Northeast,1.632394991,2.652485893,1.632394991,51.50928337,10.23516648,16,Lasang,434.0798,19.177221,296.3642,164.62164,77,67.502357,0.34827387,0.81647706,0.61238706,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A07,7.03876,125.57845,Beach/Mangrove Surface Litter,Mangrove,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,41,1311.9874000,1/15/22,1/15/22,Northeast,4.81051941,1.644982905,1.644982905,34.69555394,12.57066267,67,Davao,1739.8477,20.645992,359.30182,762.13422,361,99.192032,0.47449744,0.795389,0.62862319,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
JAR2023A08,7.03834,125.53518,Beach/Mangrove Surface Litter,Mangrove,Region XI (Davao Region),Davao del Sur,City of Davao,Yes,2022,TRUE,688.3243115,9,1311.9874000,1/15/22,1/15/22,Northeast,6.378206183,2.579324532,2.579324532,30.00248019,12.52995353,67,Davao,1739.8477,20.645992,359.30182,762.13422,361,99.192032,0.47449744,0.795389,0.62862319,727.1819153,"5,243,536",0.08,0.728,1095713.673,0.208964652,0.4071,No,0.211,0.626,0.981487,195608.649,0.178521683,19776.5,0.018048967
